"base image","thumbnail","small image","SKU","Цвет","Материал верха","Подкладка","analpa_razmer","Стелька","Сегмент","Сезон","год","Марка","Тип","status"
"/ss-2015/keddo/857268-66-01W.jpg","/ss-2015/keddo/857268-66-01W.jpg","/ss-2015/keddo/857268-66-01W.jpg","857268/66-01W","бежевый","иск.нубук","текстиль","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857268-66-02W.jpg","/ss-2015/keddo/857268-66-02W.jpg","/ss-2015/keddo/857268-66-02W.jpg","857268/66-02W","розовый","иск.нубук","текстиль","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857268-66-03W.jpg","/ss-2015/keddo/857268-66-03W.jpg","/ss-2015/keddo/857268-66-03W.jpg","857268/66-03W","белый","иск.кожа","текстиль","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857268-67-02W.jpg","/ss-2015/keddo/857268-67-02W.jpg","/ss-2015/keddo/857268-67-02W.jpg","857268/67-02W","св.синий","текстиль","текстиль","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857269-01-01W.jpg","/ss-2015/keddo/857269-01-01W.jpg","/ss-2015/keddo/857269-01-01W.jpg","857269/01-01W","мятный","нат.замша","текстиль","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857269-01-02W.jpg","/ss-2015/keddo/857269-01-02W.jpg","/ss-2015/keddo/857269-01-02W.jpg","857269/01-02W","красный","нат.замша","текстиль","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857269-01-03W.jpg","/ss-2015/keddo/857269-01-03W.jpg","/ss-2015/keddo/857269-01-03W.jpg","857269/01-03W","синий","нат.замша","текстиль","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857269-01-07W.jpg","/ss-2015/keddo/857269-01-07W.jpg","/ss-2015/keddo/857269-01-07W.jpg","857269/01-07W","св.коричневый","нат.замша","текстиль","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857269-01-08W.jpg","/ss-2015/keddo/857269-01-08W.jpg","/ss-2015/keddo/857269-01-08W.jpg","857269/01-08W","красный","нат.замша","текстиль","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857269-02-01W.jpg","/ss-2015/keddo/857269-02-01W.jpg","/ss-2015/keddo/857269-02-01W.jpg","857269/02-01W","белый","иск.кожа","текстиль","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857269-02-02W.jpg","/ss-2015/keddo/857269-02-02W.jpg","/ss-2015/keddo/857269-02-02W.jpg","857269/02-02W","св.бежевый","иск.кожа","текстиль","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857269-02-03W.jpg","/ss-2015/keddo/857269-02-03W.jpg","/ss-2015/keddo/857269-02-03W.jpg","857269/02-03W","розовый","иск.нубук","текстиль","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857269-02-05W.jpg","/ss-2015/keddo/857269-02-05W.jpg","/ss-2015/keddo/857269-02-05W.jpg","857269/02-05W","синий","иск.нубук","текстиль","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857269-03-01W.jpg","/ss-2015/keddo/857269-03-01W.jpg","/ss-2015/keddo/857269-03-01W.jpg","857269/03-01W","т.синий","иск.нубук","текстиль","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857269-03-03W.jpg","/ss-2015/keddo/857269-03-03W.jpg","/ss-2015/keddo/857269-03-03W.jpg","857269/03-03W","белый","иск.кожа","текстиль","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857269-03-05W.jpg","/ss-2015/keddo/857269-03-05W.jpg","/ss-2015/keddo/857269-03-05W.jpg","857269/03-05W","серый","текстиль","текстиль","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857271-03-01W.jpg","/ss-2015/keddo/857271-03-01W.jpg","/ss-2015/keddo/857271-03-01W.jpg","857271/03-01W","бежевый","иск.нубук","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857271-03-02W.jpg","/ss-2015/keddo/857271-03-02W.jpg","/ss-2015/keddo/857271-03-02W.jpg","857271/03-02W","синий","иск.нубук","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857271-03-06W.jpg","/ss-2015/keddo/857271-03-06W.jpg","/ss-2015/keddo/857271-03-06W.jpg","857271/03-06W","белый","иск.кожа","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857271-05-01W.jpg","/ss-2015/keddo/857271-05-01W.jpg","/ss-2015/keddo/857271-05-01W.jpg","857271/05-01W","бежевый","иск.нубук","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857271-05-02W.jpg","/ss-2015/keddo/857271-05-02W.jpg","/ss-2015/keddo/857271-05-02W.jpg","857271/05-02W","синий","иск.нубук","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857271-05-03W.jpg","/ss-2015/keddo/857271-05-03W.jpg","/ss-2015/keddo/857271-05-03W.jpg","857271/05-03W","черный","иск.нубук","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857271-05-05W.jpg","/ss-2015/keddo/857271-05-05W.jpg","/ss-2015/keddo/857271-05-05W.jpg","857271/05-05W","розовый","иск.нубук","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857271-05-06W.jpg","/ss-2015/keddo/857271-05-06W.jpg","/ss-2015/keddo/857271-05-06W.jpg","857271/05-06W","бежевый","иск.кожа","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857271-05-08W.jpg","/ss-2015/keddo/857271-05-08W.jpg","/ss-2015/keddo/857271-05-08W.jpg","857271/05-08W","черный","нат.кожа","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857271-05-10W.jpg","/ss-2015/keddo/857271-05-10W.jpg","/ss-2015/keddo/857271-05-10W.jpg","857271/05-10W","бежевый","нат.кожа","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857271-05-13W.jpg","/ss-2015/keddo/857271-05-13W.jpg","/ss-2015/keddo/857271-05-13W.jpg","857271/05-13W","голубой","нат.кожа","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857271-05-15W.jpg","/ss-2015/keddo/857271-05-15W.jpg","/ss-2015/keddo/857271-05-15W.jpg","857271/05-15W","желтый","нат.кожа","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857271-05-16W.jpg","/ss-2015/keddo/857271-05-16W.jpg","/ss-2015/keddo/857271-05-16W.jpg","857271/05-16W","розовый","нат.кожа","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857271-05-18W.jpg","/ss-2015/keddo/857271-05-18W.jpg","/ss-2015/keddo/857271-05-18W.jpg","857271/05-18W","белый","нат.кожа","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857271-08-01W.jpg","/ss-2015/keddo/857271-08-01W.jpg","/ss-2015/keddo/857271-08-01W.jpg","857271/08-01W","т.синий","иск.нубук","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857271-08-02W.jpg","/ss-2015/keddo/857271-08-02W.jpg","/ss-2015/keddo/857271-08-02W.jpg","857271/08-02W","красный","иск.нубук","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857271-08-03W.jpg","/ss-2015/keddo/857271-08-03W.jpg","/ss-2015/keddo/857271-08-03W.jpg","857271/08-03W","черный","иск.нубук","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857271-08-05W.jpg","/ss-2015/keddo/857271-08-05W.jpg","/ss-2015/keddo/857271-08-05W.jpg","857271/08-05W","белый","иск.кожа","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857271-08-06W.jpg","/ss-2015/keddo/857271-08-06W.jpg","/ss-2015/keddo/857271-08-06W.jpg","857271/08-06W","бежевый","иск.кожа","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857271-09-01W.jpg","/ss-2015/keddo/857271-09-01W.jpg","/ss-2015/keddo/857271-09-01W.jpg","857271/09-01W","белый","иск.кожа","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857271-09-02W.jpg","/ss-2015/keddo/857271-09-02W.jpg","/ss-2015/keddo/857271-09-02W.jpg","857271/09-02W","синий","иск.нубук","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857271-10-01W.jpg","/ss-2015/keddo/857271-10-01W.jpg","/ss-2015/keddo/857271-10-01W.jpg","857271/10-01W","белый","иск.кожа","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857271-10-02W.jpg","/ss-2015/keddo/857271-10-02W.jpg","/ss-2015/keddo/857271-10-02W.jpg","857271/10-02W","бежевый","иск.кожа","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857271-10-03W.jpg","/ss-2015/keddo/857271-10-03W.jpg","/ss-2015/keddo/857271-10-03W.jpg","857271/10-03W","розовый","иск.нубук","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857271-10-06W.jpg","/ss-2015/keddo/857271-10-06W.jpg","/ss-2015/keddo/857271-10-06W.jpg","857271/10-06W","синий","иск.нубук","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857272-02-01W.jpg","/ss-2015/keddo/857272-02-01W.jpg","/ss-2015/keddo/857272-02-01W.jpg","857272/02-01W","желтый","иск.нубук","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","лето",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/857272-02-02W.jpg","/ss-2015/keddo/857272-02-02W.jpg","/ss-2015/keddo/857272-02-02W.jpg","857272/02-02W","красный","иск.нубук","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","лето",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/857272-02-03W.jpg","/ss-2015/keddo/857272-02-03W.jpg","/ss-2015/keddo/857272-02-03W.jpg","857272/02-03W","белый","иск.кожа","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","лето",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/857272-02-05W.jpg","/ss-2015/keddo/857272-02-05W.jpg","/ss-2015/keddo/857272-02-05W.jpg","857272/02-05W","св.коричневый","иск.кожа","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","лето",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/857272-02-06W.jpg","/ss-2015/keddo/857272-02-06W.jpg","/ss-2015/keddo/857272-02-06W.jpg","857272/02-06W","бежевый","иск.кожа","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","лето",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/857272-02-07W.jpg","/ss-2015/keddo/857272-02-07W.jpg","/ss-2015/keddo/857272-02-07W.jpg","857272/02-07W","зеленый","иск.кожа","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","лето",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/857273-05-01W.jpg","/ss-2015/keddo/857273-05-01W.jpg","/ss-2015/keddo/857273-05-01W.jpg","857273/05-01W","черный","иск.нубук","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857273-05-03W.jpg","/ss-2015/keddo/857273-05-03W.jpg","/ss-2015/keddo/857273-05-03W.jpg","857273/05-03W","розовый","иск.нубук","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857273-05-05W.jpg","/ss-2015/keddo/857273-05-05W.jpg","/ss-2015/keddo/857273-05-05W.jpg","857273/05-05W","белый","иск.кожа","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857273-08-01W.jpg","/ss-2015/keddo/857273-08-01W.jpg","/ss-2015/keddo/857273-08-01W.jpg","857273/08-01W","черный","текстиль","без подкладки","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857273-09-01W.jpg","/ss-2015/keddo/857273-09-01W.jpg","/ss-2015/keddo/857273-09-01W.jpg","857273/09-01W","синий/бежевый","иск.нубук","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857273-10-01W.jpg","/ss-2015/keddo/857273-10-01W.jpg","/ss-2015/keddo/857273-10-01W.jpg","857273/10-01W","белый","иск.кожа","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857273-10-02W.jpg","/ss-2015/keddo/857273-10-02W.jpg","/ss-2015/keddo/857273-10-02W.jpg","857273/10-02W","св.красный","иск.нубук","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857273-10-06W.jpg","/ss-2015/keddo/857273-10-06W.jpg","/ss-2015/keddo/857273-10-06W.jpg","857273/10-06W","зеленый","иск.нубук","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857273-10-07W.jpg","/ss-2015/keddo/857273-10-07W.jpg","/ss-2015/keddo/857273-10-07W.jpg","857273/10-07W","розовый","иск.нубук","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857273-10-08W.jpg","/ss-2015/keddo/857273-10-08W.jpg","/ss-2015/keddo/857273-10-08W.jpg","857273/10-08W","бежевый","иск.кожа","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857276-02-03W.jpg","/ss-2015/keddo/857276-02-03W.jpg","/ss-2015/keddo/857276-02-03W.jpg","857276/02-03W","т.синий","иск.нубук","нат.кожа/текстиль","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857276-03-01W.jpg","/ss-2015/keddo/857276-03-01W.jpg","/ss-2015/keddo/857276-03-01W.jpg","857276/03-01W","св.бежевый","иск.кожа","иск.кожа/нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857276-03-03W.jpg","/ss-2015/keddo/857276-03-03W.jpg","/ss-2015/keddo/857276-03-03W.jpg","857276/03-03W","белый","иск.кожа","иск.кожа/нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857276-03-05W.jpg","/ss-2015/keddo/857276-03-05W.jpg","/ss-2015/keddo/857276-03-05W.jpg","857276/03-05W","бежевый","иск.нубук","иск.кожа/нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857276-03-06W.jpg","/ss-2015/keddo/857276-03-06W.jpg","/ss-2015/keddo/857276-03-06W.jpg","857276/03-06W","розовый","иск.нубук","иск.кожа/нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857276-03-07W.jpg","/ss-2015/keddo/857276-03-07W.jpg","/ss-2015/keddo/857276-03-07W.jpg","857276/03-07W","синий","иск.нубук","иск.кожа/нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857276-05-01W.jpg","/ss-2015/keddo/857276-05-01W.jpg","/ss-2015/keddo/857276-05-01W.jpg","857276/05-01W","св.бежевый","иск.кожа лак","нат.кожа/текстиль","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857276-05-06W.jpg","/ss-2015/keddo/857276-05-06W.jpg","/ss-2015/keddo/857276-05-06W.jpg","857276/05-06W","белый","иск.кожа","нат.кожа/текстиль","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857277-05-05W.jpg","/ss-2015/keddo/857277-05-05W.jpg","/ss-2015/keddo/857277-05-05W.jpg","857277/05-05W","синий","нат.замша/текстиль","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна-лето",2014,"KEDDO","ботинки",1
"/ss-2015/keddo/857277-06-02W.jpg","/ss-2015/keddo/857277-06-02W.jpg","/ss-2015/keddo/857277-06-02W.jpg","857277/06-02W","белый","иск.кожа","текстиль","36-40(1-2-2-2-1)","текстиль","женские","весна",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857277-06-03W.jpg","/ss-2015/keddo/857277-06-03W.jpg","/ss-2015/keddo/857277-06-03W.jpg","857277/06-03W","бежевый","иск.нубук","текстиль","36-40(1-2-2-2-1)","текстиль","женские","весна",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857277-06-05W.jpg","/ss-2015/keddo/857277-06-05W.jpg","/ss-2015/keddo/857277-06-05W.jpg","857277/06-05W","синий","иск.нубук","текстиль","36-40(1-2-2-2-1)","текстиль","женские","весна",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857277-06-06W.jpg","/ss-2015/keddo/857277-06-06W.jpg","/ss-2015/keddo/857277-06-06W.jpg","857277/06-06W","красный","иск.нубук","текстиль","36-40(1-2-2-2-1)","текстиль","женские","весна",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/857288-02-03W.jpg","/ss-2015/keddo/857288-02-03W.jpg","/ss-2015/keddo/857288-02-03W.jpg","857288/02-03W","св.бежевый","иск.кожа","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/857288-02-06W.jpg","/ss-2015/keddo/857288-02-06W.jpg","/ss-2015/keddo/857288-02-06W.jpg","857288/02-06W","мятный","иск.кожа","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/857288-02-07W.jpg","/ss-2015/keddo/857288-02-07W.jpg","/ss-2015/keddo/857288-02-07W.jpg","857288/02-07W","черный","иск.кожа","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/857289-09-02W.jpg","/ss-2015/keddo/857289-09-02W.jpg","/ss-2015/keddo/857289-09-02W.jpg","857289/09-02W","желтый","текстиль/иск.кожа","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/857289-09-07W.jpg","/ss-2015/keddo/857289-09-07W.jpg","/ss-2015/keddo/857289-09-07W.jpg","857289/09-07W","мятный","текстиль/иск.кожа","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/857289-09-08W.jpg","/ss-2015/keddo/857289-09-08W.jpg","/ss-2015/keddo/857289-09-08W.jpg","857289/09-08W","синий","текстиль/иск.кожа","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/857293-05-05W.jpg","/ss-2015/keddo/857293-05-05W.jpg","/ss-2015/keddo/857293-05-05W.jpg","857293/05-05W","синий","иск.нубук","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857293-06-01W.jpg","/ss-2015/keddo/857293-06-01W.jpg","/ss-2015/keddo/857293-06-01W.jpg","857293/06-01W","белый","иск.кожа","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857293-06-02W.jpg","/ss-2015/keddo/857293-06-02W.jpg","/ss-2015/keddo/857293-06-02W.jpg","857293/06-02W","св.бежевый","иск.кожа","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857293-06-03W.jpg","/ss-2015/keddo/857293-06-03W.jpg","/ss-2015/keddo/857293-06-03W.jpg","857293/06-03W","мятный","иск.кожа","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857293-06-08W.jpg","/ss-2015/keddo/857293-06-08W.jpg","/ss-2015/keddo/857293-06-08W.jpg","857293/06-08W","голубой","иск.кожа лак","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857293-06-10W.jpg","/ss-2015/keddo/857293-06-10W.jpg","/ss-2015/keddo/857293-06-10W.jpg","857293/06-10W","бежевый","иск.кожа","иск.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857293-07-01W.jpg","/ss-2015/keddo/857293-07-01W.jpg","/ss-2015/keddo/857293-07-01W.jpg","857293/07-01W","св.бежевый","иск.кожа/иск.кожа лак","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857293-07-02W.jpg","/ss-2015/keddo/857293-07-02W.jpg","/ss-2015/keddo/857293-07-02W.jpg","857293/07-02W","мятный","иск.кожа/иск.кожа лак","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857293-07-03W.jpg","/ss-2015/keddo/857293-07-03W.jpg","/ss-2015/keddo/857293-07-03W.jpg","857293/07-03W","розовый","иск.кожа/иск.кожа лак","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857293-07-05W.jpg","/ss-2015/keddo/857293-07-05W.jpg","/ss-2015/keddo/857293-07-05W.jpg","857293/07-05W","коралловый","иск.кожа/иск.кожа лак","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857295-02-03W.jpg","/ss-2015/keddo/857295-02-03W.jpg","/ss-2015/keddo/857295-02-03W.jpg","857295/02-03W","св.бежевый","иск.кожа","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857295-02-05W.jpg","/ss-2015/keddo/857295-02-05W.jpg","/ss-2015/keddo/857295-02-05W.jpg","857295/02-05W","синий","иск.нубук","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857295-03-02W.jpg","/ss-2015/keddo/857295-03-02W.jpg","/ss-2015/keddo/857295-03-02W.jpg","857295/03-02W","синий","иск.нубук","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857295-03-03W.jpg","/ss-2015/keddo/857295-03-03W.jpg","/ss-2015/keddo/857295-03-03W.jpg","857295/03-03W","бежевый","иск.нубук","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857295-05-01W.jpg","/ss-2015/keddo/857295-05-01W.jpg","/ss-2015/keddo/857295-05-01W.jpg","857295/05-01W","черный","иск.нубук","текстиль","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857295-05-02W.jpg","/ss-2015/keddo/857295-05-02W.jpg","/ss-2015/keddo/857295-05-02W.jpg","857295/05-02W","синий","иск.нубук","текстиль","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857295-05-07W.jpg","/ss-2015/keddo/857295-05-07W.jpg","/ss-2015/keddo/857295-05-07W.jpg","857295/05-07W","белый","иск.кожа","текстиль","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857295-13-01W.jpg","/ss-2015/keddo/857295-13-01W.jpg","/ss-2015/keddo/857295-13-01W.jpg","857295/13-01W","черный","иск.кожа лак","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/857295-13-03W.jpg","/ss-2015/keddo/857295-13-03W.jpg","/ss-2015/keddo/857295-13-03W.jpg","857295/13-03W","св.бежевый","иск.кожа","нат.кожа","36-40(1-2-2-2-1)","нат.кожа","женские","весна",2014,"KEDDO","туфли закрытые",1
